date,USD_INR,GBP_INR,EUR_INR,JPY_INR,USD_INR_change,GBP_INR_change,EUR_INR_change,JPY_INR_change,USD_INR_yoy
2002-08-27,48.5,74.0304,47.3,40.83,-0.04122011541632942,0.3928631000248206,0.4672897196261738,0.7153428712382892,2.928692699490676
2002-08-28,48.48,74.2883,47.58,40.93,-0.04123711340207059,0.3483703991873588,0.5919661733615245,0.24491795248591242,2.864417568427746
2002-08-29,48.5,74.513,47.61,41.07,0.04125412541253759,0.30247024093967845,0.06305170239597757,0.3420473979965699,2.906853384256314
2002-08-30,48.51,75.1565,47.74,41.1,0.020618556701035295,0.8636076926173741,0.27305187985717794,0.07304601899196239,2.949915110356538
2002-09-02,48.48,74.9889,47.56,40.88,-0.06184291898577721,-0.22300133720968285,-0.3770423125261879,-0.5352798053527952,2.8862478777589073
2002-09-03,48.47,75.2642,47.82,41.09,-0.020627062706268795,0.36712100057474384,0.5466778805718997,0.5136986301369939,2.8431996605134735
2002-09-04,48.45,75.8146,48.26,41.34,-0.04126263668247088,0.7312905737389075,0.9201171058134561,0.6084205402774323,2.757158006362692
2002-09-05,48.47,76.0131,48.18,41.2,0.041279669762639415,0.26182292065115575,-0.16576875259013413,-0.33865505563619447,2.8431996605134735
2002-09-06,48.53,76.0344,48.18,41.01,0.12378791004745704,0.028021485770235444,0.0,-0.4611650485436991,2.9486635553670038
2002-09-09,48.52,75.6403,47.66,40.96,-0.020605810838647542,-0.5183180244731411,-1.0792860107928681,-0.12192148256522373,2.905620360551442
2002-09-11,48.45,75.3567,47.27,40.46,-0.1442704039571363,-0.37493241036853364,-0.8182962652119041,-1.220703125,2.800763844684906
2002-09-12,48.47,75.2351,47.26,40.27,0.041279669762639415,-0.1613658772212756,-0.021155066638467446,-0.4695996045476991,2.77777777777779
2002-09-13,48.45,75.6111,47.58,40.52,-0.04126263668247088,0.4997667312198528,0.6771053745239008,0.620809535634459,2.735368956743023
2002-09-16,48.4,75.0006,46.96,39.7,-0.10319917440660964,-0.8074211326114633,-1.30306851618327,-2.0236920039486628,2.62934690415606
2002-09-17,48.41,74.3578,46.75,39.47,0.020661157024792765,-0.8570598101881988,-0.4471890971039172,-0.5793450881612205,2.5201185938161785
2002-09-18,48.41,74.4231,46.92,39.47,0.0,0.08781862830800069,0.363636363636366,0.0,2.3900169204737587
2002-09-19,48.42,75.0123,47.34,39.76,0.020656889072512286,0.7916896769954329,0.8951406649616356,0.7347352419559083,2.0442571127502696
2002-09-20,48.45,75.2453,47.65,39.46,0.061957868649331616,0.3106157256876685,0.6548373468525437,-0.7545271629778583,2.1505376344086002
2002-09-23,48.42,75.2156,47.49,39.38,-0.061919504643970225,-0.03947090383054075,-0.33578174186778,-0.20273694880891258,1.8510727808161542
2002-09-24,48.41,75.142,47.32,39.14,-0.02065262288312164,-0.09785204133184733,-0.35797009896820775,-0.6094464195022908,1.4884696016771448
